p   edge 968  1856
e  887  927  802
e  888  895  227
e  889  896  162
e  890  898  668
e  890  897  667
e  891  902  970
e  891  916  681
e  892  893  767
e  892  900  357
e  893  928  391
e  893  901  357
e  894  910  339
e  894  935  684
e  894  941  970
e  895  926  662
e  895  905  727
e  896  907  259
e  896  924  741
e  897  909  668
e  897  933  392
e  898  929  227
e  898  909  667
e  899  921  207
e  899  949  227
e  899  912  142
e  900  901  767
e  901  946  391
e  901  948  802
e  901  906  668
e  902  904  930
e  902  922  681
e  903  957  459
e  904  933  670
e  904  923  681
e  905  929  686
e  906  931  802
e  907  953  88
e  907  939  741
e  908  925  227
e  909  937  227
e  909  950  392
e  910  916  684
e  911  927  266
e  911  918  176
e  912  964  227
e  912  920  600
e  913  915  30
e  914  915  88
e  915  919  894
e  915  917  901
e  916  922  970
e  916  935  339
e  917  953  162
e  918  934  266
e  918  943  767
e  918  930  797
e  919  963  721
e  920  965  227
e  920  963  30
e  921  940  227
e  922  923  930
e  922  938  339
e  923  955  670
e  923  942  339
e  924  939  259
e  924  928  707
e  925  954  234
e  925  932  898
e  926  956  515
e  927  931  767
e  927  934  176
e  928  945  259
e  928  946  357
e  929  937  667
e  930  947  767
e  930  956  234
e  931  948  668
e  931  936  176
e  932  940  26
e  933  950  668
e  933  955  681
e  934  936  767
e  935  938  970
e  936  952  668
e  936  951  797
e  936  943  266
e  938  942  930
e  938  941  684
e  939  960  88
e  939  945  707
e  940  949  207
e  941  944  930
e  941  958  708
e  942  944  684
e  943  947  797
e  944  959  708
e  945  962  88
e  947  951  266
e  947  961  234
e  948  952  176
e  949  964  142
e  951  967  234
e  953  960  741
e  956  961  767
e  957  966  671
e  958  959  930
e  960  962  707
e  961  967  266
e  964  965  600
