p   edge 1007  1909
e  887  901  406
e  888  889  702
e  889  911  935
e  889  905  28
e  889  890  564
e  890  900  28
e  891  991  92
e  891  964  243
e  892  898  392
e  893  907  320
e  894  951  947
e  894  906  68
e  895  949  920
e  895  935  25
e  896  930  924
e  896  924  745
e  897  992  984
e  897  977  17
e  897  972  369
e  898  923  987
e  898  941  571
e  899  909  228
e  899  933  103
e  900  905  564
e  900  910  501
e  901  953  118
e  901  962  120
e  902  941  92
e  903  933  65
e  903  928  330
e  904  917  38
e  904  914  375
e  905  927  935
e  905  918  501
e  906  971  947
e  906  911  465
e  907  955  353
e  907  937  523
e  908  913  118
e  909  935  297
e  909  944  103
e  910  918  564
e  910  956  631
e  911  982  947
e  911  927  28
e  912  934  947
e  913  916  56
e  913  921  29
e  914  929  38
e  914  979  25
e  914  949  71
e  915  920  65
e  915  919  17
e  916  964  913
e  916  974  406
e  916  940  29
e  917  924  617
e  917  929  375
e  918  946  935
e  919  926  65
e  920  926  17
e  921  940  56
e  921  953  406
e  922  923  48
e  924  945  924
e  924  936  375
e  925  986  702
e  925  955  265
e  926  939  427
e  926  990  634
e  927  988  947
e  927  946  501
e  928  961  65
e  928  1002  803
e  929  936  617
e  929  981  25
e  930  945  745
e  931  934  925
e  932  943  253
e  933  944  228
e  933  961  330
e  934  938  949
e  934  957  85
e  934  947  961
e  935  965  920
e  935  976  103
e  936  954  924
e  936  985  25
e  937  994  353
e  938  983  85
e  939  975  634
e  940  958  406
e  941  968  152
e  941  959  585
e  942  950  220
e  943  1002  634
e  943  960  437
e  944  976  297
e  944  970  330
e  945  969  838
e  945  954  375
e  946  1004  947
e  947  951  85
e  948  950  120
e  949  965  25
e  950  952  615
e  950  967  984
e  950  966  411
e  951  957  961
e  951  971  68
e  952  962  984
e  953  958  56
e  954  980  838
e  954  1003  25
e  955  993  702
e  955  994  523
e  956  986  744
e  957  983  949
e  957  989  68
e  958  974  29
e  959  963  152
e  960  997  713
e  961  970  228
e  961  1005  803
e  962  967  615
e  963  968  585
e  963  991  917
e  964  999  406
e  965  979  71
e  965  984  38
e  965  1001  103
e  966  973  984
e  967  973  411
e  969  996  275
e  969  980  375
e  970  995  297
e  970  1006  803
e  971  989  961
e  971  982  465
e  972  975  17
e  973  998  623
e  973  978  220
e  974  999  913
e  975  977  369
e  975  990  427
e  976  1001  920
e  976  995  330
e  978  992  623
e  979  981  38
e  980  1000  275
e  981  985  617
e  981  984  71
e  982  988  28
e  984  987  617
e  985  1003  924
e  985  987  71
e  986  993  265
e  988  1004  501
e  992  998  220
e  996  1000  375
e  1002  1005  65
e  1005  1006  228
