p   edge 1202  2316
e  883  900  701
e  883  887  562
e  884  892  692
e  884  897  911
e  885  888  614
e  885  903  392
e  886  897  557
e  887  929  701
e  887  953  944
e  888  899  208
e  888  925  185
e  889  912  680
e  890  912  430
e  891  892  904
e  891  920  785
e  891  918  911
e  892  901  911
e  893  906  314
e  894  902  815
e  894  906  185
e  895  903  92
e  895  902  946
e  896  908  245
e  897  901  692
e  898  936  92
e  898  941  325
e  899  904  538
e  899  932  185
e  900  997  497
e  900  929  562
e  901  918  904
e  901  931  785
e  901  914  375
e  902  907  92
e  902  909  185
e  903  907  946
e  904  942  245
e  904  955  185
e  905  911  785
e  906  909  815
e  907  910  185
e  908  953  415
e  908  952  656
e  908  928  513
e  909  910  92
e  910  927  614
e  910  921  723
e  911  941  218
e  911  919  417
e  912  944  179
e  912  1001  112
e  912  943  132
e  913  993  785
e  913  973  430
e  914  915  534
e  914  946  785
e  915  916  70
e  915  947  785
e  916  917  557
e  916  956  785
e  917  961  785
e  918  930  785
e  919  920  623
e  919  948  218
e  919  933  911
e  920  930  911
e  921  922  103
e  921  935  614
e  922  923  314
e  922  937  614
e  922  945  116
e  923  924  815
e  923  939  116
e  924  936  116
e  925  926  946
e  925  932  208
e  926  927  392
e  926  938  208
e  927  951  208
e  927  935  723
e  928  934  656
e  929  1068  497
e  929  1039  944
e  930  933  623
e  930  931  904
e  931  940  623
e  931  946  375
e  932  955  538
e  932  986  116
e  932  938  946
e  933  958  218
e  933  940  904
e  934  952  513
e  934  942  907
e  935  954  208
e  935  937  103
e  936  939  815
e  936  964  325
e  937  959  208
e  937  950  116
e  938  977  116
e  938  957  723
e  938  951  392
e  939  945  314
e  939  966  614
e  939  968  325
e  940  972  218
e  940  985  375
e  941  964  92
e  941  948  417
e  942  963  513
e  942  1017  415
e  942  970  185
e  943  1020  112
e  943  1000  946
e  944  973  112
e  945  950  614
e  946  985  623
e  946  947  534
e  947  994  623
e  947  1026  92
e  947  956  70
e  948  965  92
e  948  958  911
e  949  1048  680
e  949  1110  112
e  949  1098  708
e  950  960  208
e  950  980  417
e  950  966  314
e  951  954  723
e  952  978  415
e  952  963  907
e  953  1039  701
e  953  1004  907
e  953  978  656
e  954  957  392
e  954  962  116
e  954  959  103
e  955  970  245
e  955  987  116
e  956  1040  92
e  956  1043  68
e  956  961  557
e  957  967  116
e  958  971  92
e  958  972  904
e  959  960  116
e  960  962  103
e  960  976  392
e  960  991  417
e  961  998  68
e  961  984  692
e  962  967  392
e  963  982  415
e  964  968  815
e  964  965  417
e  965  969  815
e  965  971  911
e  966  974  417
e  967  977  723
e  967  995  538
e  967  1013  417
e  967  976  103
e  968  969  417
e  969  975  614
e  969  983  911
e  970  1022  415
e  970  999  116
e  971  983  815
e  971  988  904
e  972  988  92
e  972  1007  375
e  973  1025  785
e  973  1001  179
e  974  975  325
e  974  980  314
e  975  981  314
e  975  990  911
e  976  1006  417
e  977  986  946
e  977  989  538
e  978  982  907
e  979  1072  275
e  979  997  182
e  980  991  208
e  980  981  325
e  981  992  208
e  981  996  911
e  982  1004  656
e  982  1107  701
e  982  1119  417
e  982  1028  185
e  982  1017  513
e  983  990  614
e  983  1005  904
e  984  993  68
e  985  1007  218
e  985  1011  92
e  985  994  534
e  986  987  538
e  987  999  245
e  987  1003  723
e  987  989  946
e  988  1005  815
e  988  1009  375
e  989  995  723
e  990  996  314
e  990  1016  904
e  991  1006  392
e  991  992  325
e  992  1012  392
e  992  1002  911
e  993  998  692
e  993  1025  430
e  994  1014  92
e  995  1003  946
e  995  1010  245
e  995  1018  417
e  996  1002  208
e  996  1029  904
e  997  1089  275
e  997  1068  562
e  998  1043  557
e  998  1065  92
e  998  1044  430
e  999  1047  415
e  999  1036  417
e  999  1008  723
e  1000  1049  112
e  1000  1048  279
e  1001  1057  785
e  1001  1020  132
e  1002  1023  392
e  1002  1052  245
e  1002  1034  904
e  1003  1008  245
e  1004  1076  701
e  1005  1016  614
e  1005  1033  375
e  1006  1013  103
e  1006  1012  325
e  1007  1009  92
e  1008  1030  417
e  1008  1010  946
e  1009  1033  815
e  1009  1015  534
e  1009  1011  218
e  1010  1019  417
e  1011  1014  534
e  1012  1021  103
e  1012  1032  245
e  1012  1023  911
e  1013  1018  538
e  1013  1021  325
e  1014  1015  218
e  1014  1026  623
e  1015  1041  815
e  1015  1050  623
e  1016  1029  314
e  1016  1051  208
e  1016  1042  375
e  1017  1022  185
e  1018  1019  245
e  1018  1024  325
e  1019  1030  946
e  1019  1027  325
e  1020  1064  785
e  1020  1049  946
e  1021  1024  538
e  1022  1028  513
e  1022  1047  116
e  1023  1035  245
e  1024  1027  245
e  1025  1044  692
e  1025  1057  179
e  1026  1050  218
e  1026  1040  70
e  1027  1045  946
e  1027  1038  911
e  1027  1031  103
e  1028  1088  417
e  1028  1061  116
e  1029  1034  208
e  1030  1036  723
e  1030  1045  325
e  1031  1032  538
e  1031  1037  911
e  1032  1035  911
e  1033  1042  614
e  1033  1041  534
e  1034  1069  245
e  1034  1059  375
e  1034  1051  314
e  1035  1037  538
e  1035  1081  904
e  1035  1052  392
e  1036  1056  415
e  1036  1054  325
e  1037  1038  103
e  1037  1085  904
e  1038  1053  946
e  1038  1105  415
e  1038  1118  904
e  1039  1128  497
e  1039  1076  907
e  1040  1062  218
e  1040  1055  68
e  1041  1046  614
e  1041  1080  70
e  1041  1075  623
e  1042  1058  208
e  1042  1046  534
e  1043  1055  92
e  1044  1073  92
e  1044  1099  179
e  1045  1054  723
e  1045  1053  911
e  1046  1063  208
e  1046  1102  68
e  1046  1084  70
e  1047  1061  513
e  1047  1056  417
e  1048  1074  112
e  1049  1083  785
e  1049  1074  279
e  1050  1075  815
e  1050  1062  70
e  1051  1058  375
e  1052  1069  904
e  1053  1060  723
e  1053  1082  415
e  1054  1067  415
e  1054  1060  911
e  1055  1079  218
e  1055  1078  430
e  1055  1065  557
e  1056  1070  513
e  1056  1067  325
e  1057  1099  692
e  1057  1064  132
e  1058  1059  314
e  1058  1063  534
e  1059  1093  245
e  1059  1066  534
e  1060  1071  415
e  1061  1070  417
e  1062  1077  815
e  1062  1079  68
e  1063  1066  314
e  1063  1108  68
e  1064  1111  692
e  1064  1083  946
e  1065  1073  430
e  1066  1103  245
e  1066  1136  430
e  1066  1117  68
e  1067  1091  513
e  1067  1071  911
e  1068  1187  417
e  1068  1128  944
e  1069  1081  392
e  1069  1104  538
e  1069  1093  375
e  1070  1088  116
e  1070  1149  701
e  1070  1106  911
e  1070  1091  325
e  1071  1092  513
e  1071  1082  723
e  1072  1134  238
e  1072  1089  182
e  1073  1078  557
e  1073  1131  815
e  1073  1120  179
e  1074  1096  785
e  1074  1110  680
e  1075  1077  70
e  1076  1147  497
e  1076  1146  417
e  1076  1107  656
e  1077  1080  623
e  1077  1087  614
e  1077  1086  68
e  1078  1095  218
e  1078  1100  815
e  1079  1086  815
e  1079  1095  430
e  1080  1084  614
e  1081  1085  538
e  1082  1161  513
e  1082  1152  904
e  1082  1105  946
e  1083  1135  692
e  1083  1096  279
e  1084  1094  68
e  1084  1087  623
e  1085  1118  103
e  1085  1126  415
e  1085  1121  375
e  1085  1104  392
e  1086  1090  614
e  1086  1097  430
e  1087  1090  68
e  1088  1119  185
e  1088  1133  701
e  1089  1141  238
e  1090  1094  623
e  1090  1101  430
e  1091  1092  911
e  1092  1106  325
e  1092  1158  701
e  1092  1161  723
e  1093  1116  538
e  1093  1103  534
e  1094  1102  70
e  1094  1112  208
e  1094  1109  430
e  1095  1097  815
e  1096  1156  92
e  1096  1168  708
e  1096  1129  680
e  1097  1101  614
e  1097  1100  218
e  1098  1142  112
e  1099  1120  92
e  1099  1111  132
e  1100  1113  614
e  1100  1131  557
e  1101  1109  623
e  1101  1125  208
e  1101  1160  557
e  1101  1113  218
e  1102  1108  208
e  1103  1130  538
e  1103  1137  430
e  1104  1116  375
e  1105  1122  904
e  1106  1154  701
e  1107  1127  417
e  1108  1117  314
e  1108  1115  430
e  1108  1112  70
e  1109  1114  208
e  1110  1129  785
e  1110  1142  708
e  1111  1124  92
e  1111  1135  946
e  1112  1114  430
e  1113  1138  557
e  1114  1115  70
e  1114  1132  314
e  1114  1125  623
e  1115  1123  314
e  1116  1121  392
e  1116  1130  534
e  1117  1123  430
e  1118  1122  415
e  1119  1127  701
e  1120  1166  815
e  1120  1124  132
e  1121  1153  415
e  1121  1140  534
e  1122  1152  946
e  1122  1175  375
e  1122  1126  103
e  1123  1136  68
e  1123  1139  245
e  1123  1132  70
e  1124  1169  815
e  1124  1143  946
e  1125  1165  314
e  1125  1180  557
e  1126  1153  375
e  1127  1146  656
e  1127  1177  497
e  1127  1173  911
e  1127  1133  185
e  1128  1178  417
e  1128  1147  907
e  1129  1145  708
e  1130  1140  392
e  1130  1164  430
e  1131  1138  614
e  1131  1166  179
e  1132  1157  245
e  1132  1165  623
e  1133  1162  911
e  1133  1149  116
e  1134  1141  182
e  1135  1143  92
e  1136  1137  245
e  1137  1164  538
e  1137  1139  68
e  1138  1160  218
e  1138  1167  179
e  1139  1174  538
e  1139  1157  70
e  1140  1163  415
e  1140  1170  430
e  1142  1145  785
e  1142  1148  384
e  1143  1184  815
e  1143  1155  279
e  1144  1179  785
e  1145  1168  680
e  1145  1150  384
e  1146  1159  497
e  1147  1159  417
e  1148  1150  785
e  1149  1154  911
e  1150  1190  465
e  1150  1151  112
e  1151  1172  465
e  1152  1186  513
e  1153  1175  103
e  1153  1163  534
e  1154  1162  116
e  1154  1193  497
e  1154  1158  325
e  1155  1156  692
e  1155  1200  815
e  1157  1182  623
e  1158  1195  497
e  1159  1178  907
e  1159  1183  911
e  1159  1177  656
e  1160  1180  208
e  1160  1192  179
e  1161  1186  904
e  1162  1173  185
e  1162  1188  497
e  1163  1176  430
e  1164  1170  392
e  1164  1174  68
e  1165  1182  245
e  1166  1167  614
e  1166  1169  132
e  1167  1192  218
e  1167  1171  132
e  1169  1171  614
e  1169  1184  946
e  1170  1176  415
e  1170  1191  68
e  1171  1194  218
e  1171  1185  946
e  1172  1190  112
e  1172  1179  332
e  1173  1181  497
e  1174  1191  392
e  1176  1197  68
e  1177  1181  911
e  1178  1187  944
e  1179  1199  112
e  1179  1189  709
e  1180  1196  179
e  1181  1183  656
e  1181  1188  185
e  1184  1185  614
e  1184  1200  279
e  1185  1201  279
e  1188  1193  116
e  1190  1199  332
e  1191  1197  415
e  1192  1196  208
e  1192  1194  132
e  1193  1195  325
e  1194  1198  208
e  1196  1198  132
e  1200  1201  614
