p   edge 1193  2283
e  888  916  227
e  888  915  967
e  889  905  56
e  889  952  269
e  889  933  603
e  890  891  350
e  890  911  135
e  891  892  502
e  891  919  135
e  892  924  135
e  892  935  797
e  893  907  797
e  893  911  682
e  894  908  373
e  894  932  534
e  895  896  637
e  895  915  47
e  896  920  47
e  896  908  72
e  897  906  227
e  898  906  136
e  899  909  269
e  899  905  203
e  900  912  551
e  901  910  357
e  902  903  111
e  902  970  126
e  902  1018  216
e  903  991  216
e  904  938  535
e  904  941  617
e  905  913  269
e  906  940  968
e  906  950  485
e  906  963  543
e  906  966  967
e  906  916  551
e  907  917  682
e  908  925  47
e  908  948  534
e  909  913  203
e  910  918  670
e  910  954  242
e  911  917  797
e  911  919  350
e  912  954  295
e  912  964  203
e  912  928  639
e  913  922  751
e  913  930  779
e  913  957  603
e  913  952  56
e  914  923  603
e  915  939  227
e  915  936  72
e  915  920  637
e  916  939  967
e  917  965  162
e  917  1031  47
e  917  929  350
e  918  1017  203
e  918  975  242
e  919  929  797
e  919  924  502
e  920  925  72
e  921  923  535
e  922  927  779
e  923  934  346
e  923  926  494
e  924  931  797
e  925  936  637
e  925  949  227
e  925  955  534
e  926  937  346
e  926  938  503
e  927  953  551
e  927  930  751
e  928  953  203
e  929  1082  47
e  929  931  502
e  930  969  551
e  930  967  503
e  931  1098  47
e  931  1056  747
e  931  935  135
e  932  948  373
e  932  959  47
e  933  934  372
e  933  956  269
e  933  947  503
e  934  946  503
e  934  937  494
e  935  1023  747
e  935  984  78
e  936  945  227
e  937  942  503
e  938  942  346
e  938  978  617
e  939  966  551
e  939  945  72
e  940  944  485
e  941  978  535
e  941  958  136
e  942  946  494
e  942  951  372
e  942  981  269
e  942  985  136
e  943  972  156
e  944  958  543
e  944  950  968
e  945  974  551
e  945  983  543
e  945  949  637
e  946  947  372
e  947  960  269
e  947  951  494
e  948  955  47
e  949  993  543
e  949  1002  534
e  950  962  543
e  951  973  269
e  952  956  603
e  953  964  639
e  953  987  295
e  953  969  751
e  954  975  670
e  954  971  203
e  955  1002  227
e  955  1064  682
e  955  959  373
e  956  957  56
e  956  960  503
e  957  961  503
e  958  980  535
e  958  962  968
e  959  1053  682
e  959  977  195
e  960  961  56
e  960  973  494
e  961  968  779
e  961  982  494
e  962  988  535
e  962  963  485
e  963  994  535
e  963  976  967
e  964  971  295
e  965  1022  47
e  966  976  543
e  966  974  72
e  967  968  603
e  967  989  551
e  968  1000  551
e  968  1052  136
e  968  1005  494
e  969  1006  295
e  969  989  503
e  970  1135  485
e  970  1177  503
e  970  1047  216
e  971  990  670
e  971  1016  503
e  971  987  639
e  972  1011  797
e  972  998  452
e  973  982  56
e  973  981  372
e  974  979  543
e  975  990  203
e  976  995  535
e  976  979  72
e  977  1042  682
e  977  1012  721
e  978  980  136
e  979  997  535
e  979  983  551
e  980  986  346
e  980  988  968
e  981  996  56
e  981  1010  136
e  982  1005  779
e  982  996  372
e  983  1009  535
e  983  993  637
e  984  1011  747
e  985  986  617
e  985  1010  269
e  986  1021  269
e  986  992  968
e  987  1008  503
e  987  1006  751
e  988  992  346
e  988  999  967
e  988  994  485
e  989  1007  295
e  989  1000  603
e  990  1017  242
e  990  1030  503
e  991  1018  111
e  991  1075  303
e  992  1024  269
e  992  1015  72
e  992  1001  967
e  993  1013  535
e  993  1043  534
e  994  995  967
e  995  999  485
e  995  997  72
e  996  1020  136
e  997  1004  346
e  997  1009  551
e  998  1083  797
e  998  1111  639
e  999  1001  346
e  1000  1026  295
e  1000  1062  136
e  1001  1003  72
e  1002  1043  543
e  1002  1068  535
e  1002  1079  682
e  1003  1004  485
e  1003  1015  967
e  1003  1027  269
e  1004  1038  269
e  1004  1044  637
e  1004  1014  551
e  1005  1028  136
e  1006  1007  503
e  1007  1008  751
e  1007  1036  639
e  1007  1026  603
e  1008  1016  639
e  1009  1014  346
e  1009  1013  637
e  1010  1020  56
e  1010  1021  617
e  1011  1023  78
e  1011  1083  452
e  1012  1022  682
e  1013  1019  346
e  1013  1055  534
e  1014  1019  637
e  1015  1025  269
e  1016  1030  670
e  1016  1036  751
e  1017  1095  357
e  1017  1063  503
e  1018  1047  126
e  1019  1044  551
e  1019  1049  269
e  1019  1060  534
e  1020  1029  779
e  1020  1034  72
e  1021  1032  72
e  1021  1024  968
e  1022  1042  721
e  1022  1057  195
e  1022  1031  162
e  1023  1056  135
e  1023  1159  452
e  1024  1025  72
e  1025  1032  968
e  1025  1027  967
e  1026  1059  639
e  1026  1081  136
e  1027  1033  968
e  1027  1039  56
e  1027  1038  485
e  1028  1029  372
e  1028  1052  494
e  1028  1072  551
e  1028  1054  72
e  1029  1041  72
e  1030  1063  242
e  1030  1073  603
e  1031  1085  195
e  1031  1119  535
e  1031  1082  350
e  1032  1035  56
e  1032  1033  967
e  1033  1037  56
e  1034  1035  617
e  1034  1041  779
e  1034  1040  967
e  1035  1037  967
e  1036  1059  603
e  1037  1040  617
e  1037  1039  968
e  1038  1061  56
e  1038  1048  637
e  1039  1045  617
e  1039  1051  779
e  1039  1061  485
e  1040  1046  779
e  1040  1045  968
e  1041  1054  372
e  1041  1046  967
e  1042  1053  195
e  1043  1055  535
e  1044  1048  269
e  1045  1050  779
e  1046  1058  372
e  1046  1050  968
e  1047  1164  503
e  1047  1108  303
e  1048  1066  56
e  1048  1049  551
e  1049  1069  56
e  1049  1100  534
e  1050  1065  372
e  1050  1051  617
e  1051  1071  372
e  1051  1090  637
e  1051  1070  485
e  1052  1062  551
e  1053  1064  373
e  1053  1057  721
e  1054  1076  551
e  1054  1058  967
e  1055  1060  346
e  1055  1068  543
e  1056  1158  47
e  1057  1067  373
e  1057  1085  162
e  1058  1080  551
e  1058  1065  968
e  1059  1074  670
e  1060  1100  269
e  1060  1097  682
e  1060  1086  543
e  1061  1070  779
e  1061  1066  637
e  1062  1081  295
e  1062  1078  72
e  1062  1072  494
e  1063  1102  357
e  1064  1079  227
e  1064  1067  721
e  1065  1091  551
e  1065  1071  617
e  1066  1077  779
e  1066  1069  551
e  1067  1088  227
e  1067  1094  162
e  1068  1086  346
e  1068  1089  682
e  1069  1084  779
e  1069  1131  534
e  1070  1077  637
e  1071  1101  551
e  1071  1106  637
e  1072  1076  72
e  1073  1074  751
e  1073  1166  136
e  1074  1128  136
e  1075  1109  126
e  1075  1138  503
e  1076  1078  494
e  1076  1080  967
e  1077  1090  485
e  1077  1117  372
e  1077  1084  551
e  1078  1092  295
e  1078  1087  967
e  1079  1089  535
e  1079  1088  721
e  1080  1087  494
e  1080  1115  295
e  1080  1091  968
e  1081  1129  670
e  1081  1092  72
e  1082  1140  535
e  1082  1098  502
e  1083  1159  78
e  1083  1157  639
e  1084  1126  372
e  1084  1133  551
e  1084  1136  534
e  1085  1094  373
e  1085  1112  535
e  1086  1093  682
e  1087  1096  295
e  1088  1099  535
e  1089  1093  346
e  1089  1099  721
e  1090  1106  372
e  1091  1116  295
e  1091  1101  617
e  1092  1137  670
e  1092  1096  967
e  1093  1097  543
e  1093  1103  721
e  1094  1105  535
e  1095  1102  503
e  1096  1146  670
e  1096  1118  968
e  1096  1115  494
e  1097  1130  269
e  1097  1113  721
e  1098  1154  535
e  1098  1158  747
e  1099  1103  346
e  1099  1104  162
e  1100  1131  56
e  1100  1130  682
e  1101  1127  295
e  1101  1121  637
e  1102  1107  203
e  1102  1155  643
e  1103  1113  543
e  1103  1110  162
e  1104  1105  227
e  1104  1110  346
e  1105  1114  346
e  1105  1112  373
e  1106  1121  551
e  1106  1117  485
e  1107  1138  643
e  1108  1109  111
e  1108  1150  503
e  1109  1143  503
e  1110  1123  543
e  1110  1125  373
e  1110  1114  227
e  1111  1157  797
e  1112  1120  346
e  1112  1119  195
e  1113  1145  269
e  1113  1123  162
e  1114  1120  373
e  1115  1116  968
e  1116  1118  494
e  1116  1127  617
e  1117  1124  551
e  1117  1126  551
e  1118  1173  670
e  1118  1161  637
e  1119  1122  346
e  1119  1140  350
e  1120  1125  227
e  1120  1122  195
e  1121  1134  295
e  1121  1124  485
e  1122  1141  227
e  1122  1152  543
e  1122  1144  350
e  1123  1149  269
e  1123  1142  373
e  1124  1148  295
e  1124  1132  551
e  1125  1142  543
e  1125  1141  195
e  1126  1132  551
e  1127  1134  637
e  1128  1129  639
e  1128  1166  751
e  1128  1139  72
e  1129  1137  72
e  1130  1160  56
e  1130  1145  721
e  1131  1136  779
e  1131  1160  682
e  1132  1153  295
e  1132  1133  372
e  1133  1175  295
e  1133  1179  534
e  1134  1162  494
e  1134  1148  485
e  1135  1185  503
e  1136  1179  551
e  1136  1165  682
e  1137  1139  639
e  1137  1146  967
e  1138  1143  126
e  1138  1155  203
e  1139  1170  751
e  1139  1151  967
e  1140  1144  346
e  1140  1154  502
e  1141  1147  543
e  1142  1169  269
e  1142  1147  195
e  1143  1150  111
e  1143  1163  203
e  1144  1167  543
e  1144  1156  502
e  1145  1176  56
e  1145  1149  162
e  1146  1151  639
e  1146  1173  968
e  1147  1171  269
e  1147  1178  350
e  1147  1152  227
e  1148  1153  551
e  1149  1180  56
e  1149  1169  373
e  1150  1164  303
e  1150  1168  203
e  1151  1188  751
e  1151  1187  968
e  1152  1167  350
e  1153  1175  372
e  1154  1156  346
e  1154  1172  747
e  1155  1163  126
e  1156  1186  543
e  1156  1174  747
e  1158  1172  535
e  1160  1165  779
e  1160  1176  721
e  1161  1162  617
e  1161  1189  670
e  1163  1168  111
e  1164  1177  216
e  1165  1192  551
e  1165  1181  721
e  1166  1170  72
e  1167  1178  227
e  1167  1184  269
e  1167  1186  502
e  1169  1171  195
e  1170  1188  967
e  1171  1182  350
e  1172  1174  346
e  1173  1187  639
e  1173  1189  637
e  1175  1191  534
e  1176  1181  779
e  1176  1180  162
e  1177  1185  485
e  1178  1182  269
e  1179  1191  295
e  1179  1192  682
e  1180  1183  779
e  1181  1183  162
e  1182  1184  227
e  1184  1190  502
e  1186  1190  269
